folder,samples,train,test,task
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,765,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,0.9994612068965517,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,1530,1.0,1.0,w_cs
original_oPE,2295,1.0,0.9994612068965517,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,2295,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3060,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
original_oPE,3825,1.0,1.0,w_cs
